date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:38:17	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:18%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCzl0OrB3-ehunyotIQvK77A	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCzl0OrB3-ehunyotIQvK77A.48a.delayed	(from https://www.youtube.com/@metrotvnews)
20:38:17	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:08:18%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCzl0OrB3-ehunyotIQvK77A	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCzl0OrB3-ehunyotIQvK77A.48b.delayed	(from https://www.youtube.com/@metrotvnews)
20:38:18	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.48c.delayed	(from https://www.youtube.com/@metrotvnews)
20:38:23	2255294/2255294	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:21%20GMT	https://www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g.html	(from https://www.youtube.com/aqmvideo)
20:38:23	32136/32136	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:08:22%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCpJRmMTfdv0iPbnjo6qBw_g	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videosf820.xml	(from https://www.youtube.com/aqmvideo)
20:38:23	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:24%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g.48f.delayed	(from https://www.youtube.com/aqmvideo)
20:38:26	1006421/1006421	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:25%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g.html	(from https://www.youtube.com/aqmvideo)
20:38:26	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:25%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g.491.delayed	(from https://www.youtube.com/aqmvideo)
20:38:26	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:08:27%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCpJRmMTfdv0iPbnjo6qBw_g.492.delayed	(from https://www.youtube.com/aqmvideo)
20:38:26	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.493.delayed	(from https://www.youtube.com/aqmvideo)
20:38:30	35030/35030	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:08:31%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCKnMcgDLxDeq9HqUgLhtYbQ	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videosd664.xml	(from https://www.youtube.com/@DiaTV)
20:38:32	1964466/1964466	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:30%20GMT	https://www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ.html	(from https://www.youtube.com/@DiaTV)
20:38:32	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:33%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ.496.delayed	(from https://www.youtube.com/@DiaTV)
20:38:34	1006161/1006161	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:33%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ.html	(from https://www.youtube.com/@DiaTV)
20:38:34	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:35%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ.498.delayed	(from https://www.youtube.com/@DiaTV)
20:38:34	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:08:35%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCKnMcgDLxDeq9HqUgLhtYbQ.499.delayed	(from https://www.youtube.com/@DiaTV)
20:38:35	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.49a.delayed	(from https://www.youtube.com/@DiaTV)
20:38:40	1992881/1992881	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:38%20GMT	https://www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg.html	(from https://www.youtube.com/c/flowpodcast)
20:38:40	33221/33221	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:08:39%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UC4ncvgh5hFr5O83MH7-jRJg	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videos46ea.xml	(from https://www.youtube.com/c/flowpodcast)
20:38:40	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:41%20GMT	https://www.youtube.com/c/android-app://com.google.android.youtube/http/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg	C:/My%20Web%20Sites/intex/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg.49d.delayed	(from https://www.youtube.com/c/flowpodcast)
20:38:42	1006304/1006304	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:42%20GMT	https://www.youtube.com/c/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg	C:/My%20Web%20Sites/intex/www.youtube.com/c/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg.html	(from https://www.youtube.com/c/flowpodcast)
20:38:43	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:42%20GMT	https://www.youtube.com/c/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg	C:/My%20Web%20Sites/intex/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg.49f.delayed	(from https://www.youtube.com/c/flowpodcast)
20:38:43	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:08:44%20GMT	https://www.youtube.com/c/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg	C:/My%20Web%20Sites/intex/www.youtube.com/c/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg.4a0.delayed	(from https://www.youtube.com/c/flowpodcast)
20:38:43	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4a1.delayed	(from https://www.youtube.com/c/flowpodcast)
20:38:47	1202668/1202668	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:47%20GMT	https://www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw.html	(from https://www.youtube.com/@inpowerpodcast)
20:38:48	28262/28262	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:08:48%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UChG8nxeVTk6jQJyH-_TG7xw	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videos990d.xml	(from https://www.youtube.com/@inpowerpodcast)
20:38:48	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:49%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw.4a4.delayed	(from https://www.youtube.com/@inpowerpodcast)
20:38:50	1006547/1006547	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:49%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw.html	(from https://www.youtube.com/@inpowerpodcast)
20:38:50	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:49%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw.4a6.delayed	(from https://www.youtube.com/@inpowerpodcast)
20:38:50	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:08:51%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UChG8nxeVTk6jQJyH-_TG7xw.4a7.delayed	(from https://www.youtube.com/@inpowerpodcast)
20:38:50	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4a8.delayed	(from https://www.youtube.com/@inpowerpodcast)
20:38:53	23910/23910	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:02:20%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCI-8QMy9n3I5Pv6mTmXoAXA	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videos28ee.xml	(from https://www.youtube.com/@GaspardG)
20:38:55	1484620/1484620	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:53%20GMT	https://www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA.html	(from https://www.youtube.com/@GaspardG)
20:38:55	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:54%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA.4ab.delayed	(from https://www.youtube.com/@GaspardG)
20:38:57	1006116/1006116	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:08:56%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA.html	(from https://www.youtube.com/@GaspardG)
20:38:57	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:08:56%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA.4ad.delayed	(from https://www.youtube.com/@GaspardG)
20:38:57	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:08:58%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCI-8QMy9n3I5Pv6mTmXoAXA.4ae.delayed	(from https://www.youtube.com/@GaspardG)
20:38:58	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4af.delayed	(from https://www.youtube.com/@GaspardG)
20:39:00	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:01%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/youtube.comhttp://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/youtube.comhttp_/www.youtube.com/playlist.4b062a7.delayed	(from https://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM)
20:39:02	1006432/1006432	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:01%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/youtube.comhttp:/www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/youtube.comhttp_/www.youtube.com/playlist62a7.html	(from https://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM)
20:39:02	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:01%20GMT	https://www.youtube.com/ios-app://544007664/http/youtube.comhttp://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/http/youtube.comhttp_/www.youtube.com/playlist.4b262a7.delayed	(from https://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM)
20:39:02	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:09:03%20GMT	https://www.youtube.com/ios-app:/544007664/http/youtube.comhttp:/www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/http/youtube.comhttp_/www.youtube.com/playlist.4b362a7.delayed	(from https://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM)
20:39:02	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4b4.delayed	(from https://www.youtube.com/playlist?list=PLt5nrEHWOIJJL9i5VXzpBfs0WUF1rs_bM)
20:39:04	231755/231755	---M--	200	added ('OK')	text/css	date:Sun,%2010%20May%202026%2015:09:05%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/css/youth-principles.index.min.css?cache=5c88876195	C:/My%20Web%20Sites/intex/www.youtube.com/howyoutubeworks/static/compiled/css/youth-principles.index.min3394.css	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/kids-and-teens/youth-principles/)
20:39:04	1071/1071	---M--	200	added ('OK')	text/javascript	date:Sun,%2010%20May%202026%2015:09:05%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/youth-principles.index.min.js?cache=a1e6408c42	C:/My%20Web%20Sites/intex/www.youtube.com/howyoutubeworks/static/compiled/youth-principles.index.minc686.js	(from https://www.youtube.com/intl/ALL_in/howyoutubeworks/kids-and-teens/youth-principles/)
20:39:05	230461/230461	---M--	200	added ('OK')	text/css	date:Sun,%2010%20May%202026%2015:09:06%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/css/advisory-committee.index.min.css?cache=f4b7719035	C:/My%20Web%20Sites/intex/www.youtube.com/howyoutubeworks/static/compiled/css/advisory-committee.index.mine907.css	(from https://www.youtube.com/howyoutubeworks/kids-and-teens/advisory-committee/)
20:39:05	1071/1071	---M--	200	added ('OK')	text/javascript	date:Sun,%2010%20May%202026%2015:09:06%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/advisory-committee.index.min.js?cache=085217a17e	C:/My%20Web%20Sites/intex/www.youtube.com/howyoutubeworks/static/compiled/advisory-committee.index.mina085.js	(from https://www.youtube.com/howyoutubeworks/kids-and-teens/advisory-committee/)
20:39:08	1626007/1626007	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:07%20GMT	https://www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g.html	(from https://www.youtube.com/@AmoebaSisters)
20:39:08	61111/61111	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:09:08%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCb2GCoLSBXjmI_Qj1vk-44g	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videosa9d0.xml	(from https://www.youtube.com/@AmoebaSisters)
20:39:08	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:09%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g.4bb.delayed	(from https://www.youtube.com/@AmoebaSisters)
20:39:10	1006082/1006082	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:10%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g.html	(from https://www.youtube.com/@AmoebaSisters)
20:39:11	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:10%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g.4bd.delayed	(from https://www.youtube.com/@AmoebaSisters)
20:39:11	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:09:12%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g.4be.delayed	(from https://www.youtube.com/@AmoebaSisters)
20:39:11	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4bf.delayed	(from https://www.youtube.com/@AmoebaSisters)
20:39:15	1533118/1533118	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:14%20GMT	https://www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg.html	(from https://www.youtube.com/@KokBisa)
20:39:15	58981/58981	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:09:15%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCu0yQD7NFMyLu_-TmKa4Hqg	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videoscb9c.xml	(from https://www.youtube.com/@KokBisa)
20:39:16	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:17%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg.4c2.delayed	(from https://www.youtube.com/@KokBisa)
20:39:18	1005941/1005941	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:17%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg.html	(from https://www.youtube.com/@KokBisa)
20:39:18	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:19%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg.4c4.delayed	(from https://www.youtube.com/@KokBisa)
20:39:19	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:09:20%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCu0yQD7NFMyLu_-TmKa4Hqg.4c5.delayed	(from https://www.youtube.com/@KokBisa)
20:39:19	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4c6.delayed	(from https://www.youtube.com/@KokBisa)
20:39:23	1500398/1500398	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:22%20GMT	https://www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg	C:/My%20Web%20Sites/intex/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg.html	(from https://www.youtube.com/@MCGrammarTV)
20:39:24	36551/36551	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:09:23%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCP4cc9slwfk7942HXYlSKPg	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videos6719.xml	(from https://www.youtube.com/@MCGrammarTV)
20:39:25	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:26%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg.4c9.delayed	(from https://www.youtube.com/@MCGrammarTV)
20:39:27	1005926/1005926	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202026%2015:09:26%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg.html	(from https://www.youtube.com/@MCGrammarTV)
20:39:27	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:28%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg.4cb.delayed	(from https://www.youtube.com/@MCGrammarTV)
20:39:27	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20May%202026%2015:09:28%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg	C:/My%20Web%20Sites/intex/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCP4cc9slwfk7942HXYlSKPg.4cc.delayed	(from https://www.youtube.com/@MCGrammarTV)
20:39:28	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/intex/www.youtube.com/t/privacy.4cd.delayed	(from https://www.youtube.com/@MCGrammarTV)
20:39:30	26840/26840	---M-Z	200	added ('OK')	text/xml	date:Sun,%2010%20May%202026%2015:09:31%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCwSxSJqGpSRpEsq5-YUbM8g	C:/My%20Web%20Sites/intex/www.youtube.com/feeds/videosfdda.xml	(from https://www.youtube.com/@ProfessorNoslen)
20:39:30	0/0	---M--	303	error ('See%20Other')	application/binary	date:Sun,%2010%20May%202026%2015:09:31%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCwSxSJqGpSRpEsq5-YUbM8g	C:/My%20Web%20Sites/intex/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCwSxSJqGpSRpEsq5-YUbM8g.4d0.delayed	(from https://www.youtube.com/@ProfessorNoslen)
